"feature_id","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","blank","sample","ms_level"
"FT0732",713.192143136724,713.170414551729,713.353593094262,261.502044677734,94.4259796142578,394.317260742188,382,0,170,1
"FT0733",715.235113549071,715.131627933598,715.356081682703,263.149322509766,186.29999609375,279.807373046875,203,0,164,1
"FT0734",716.238849302319,716.134732955056,716.245787236923,263.011322021484,230.844985961914,279.807373046875,211,0,148,1
"FT0735",717.330615716416,717.138920187783,717.335928707428,307.834228515625,216.730087280273,309.654205322266,215,0,146,1
"FT0736",719.242263266616,719.160815568434,719.34965792304,210.14347076416,124.40397644043,311.031005859375,284,0,136,1
"FT0737",721.366561426217,721.362939526513,721.369528240525,597.634155273438,587.148376464844,611.443986816406,322,0,165,1
"FT0738",721.198518839288,721.161698635965,721.366846313173,200.298263549805,134.481292724609,288.809875488281,335,0,169,1
"FT0739",722.369291526927,722.366366012561,722.372560607647,596.800659179688,587.426330566406,611.443986816406,323,0,165,1
"FT0740",723.232616871707,723.13507724712,723.381301810855,225.171531677246,65.8138427734375,340.588348388672,494,0,197,1
"FT0741",723.374008612396,723.284103931492,723.433386491853,610.752136230469,587.426330566406,772.531616210938,562,0,166,1
"FT0742",724.287892121531,724.182420552071,724.375678396305,224.865608215332,82.5220794677734,335.924621582031,266,0,151,1
"FT0743",724.382157794347,724.296121465349,724.387495158204,632.245849609375,563.177368164062,651.504577636719,397,0,165,1
"FT0744",724.874316579631,724.872044893865,724.876420233961,1085.08898925781,1083.5712890625,1135.17626953125,321,1,252,1
"FT0745",725.200565933624,725.169272402843,725.377226842809,224.779327392578,72.1581115722656,285.327026367188,453,0,163,1
"FT0746",725.376225079393,725.37325465773,725.378973662044,1085.09948730469,1083.05261230469,1098.19421386719,328,1,238,1
"FT0747",725.267558848699,725.194122584453,725.378824688276,451.347625732422,355.548950195312,546.12199609375,268,0,139,1
"FT0748",725.388468157474,725.377267770193,725.400848609547,634.246887207031,627.107604980469,683.187866210938,263,0,165,1
"FT0749",725.876311713907,725.873609455527,725.879129174011,1085.089,1083.5712890625,1094.50463867188,301,1,251,1
"FT0750",726.866459324407,726.863803382294,726.874927162388,1085.43933105469,1083.40893554688,1099.20300292969,392,1,251,1
"FT0751",727.194814257861,727.178746803361,727.250044155835,153.623107910156,60.4994354248047,278.966430664062,279,0,165,1
"FT0752",727.364153153748,727.360778808594,727.367121452295,1085.76098632812,1083.06408691406,1093.82470703125,248,1,198,1
"FT0753",728.159790127598,728.137146305917,728.205313773722,160.411590576172,42.6956901550293,253.768478393555,195,0,139,1
"FT0754",728.851377040388,728.848400579674,728.854147050794,1087.06274414062,1083.40783691406,1093.15417480469,237,1,197,1
"FT0755",729.166195805015,729.162819363283,729.36319358262,195.133491516113,63.6820297241211,262.680419921875,168,0,135,1
"FT0756",735.215927756816,735.154921289531,735.345128380035,240.412818908691,141.384918212891,296.934999084473,374,0,168,1
"FT0757",736.219182998466,736.167752773546,736.3479297951,240.633575439453,141.384918212891,271.386840820312,191,0,162,1
"FT0758",737.360970783367,737.30242729898,737.412360291124,477.871322631836,372.924072265625,489.967620849609,206,0,166,1
"FT0759",738.363472363621,738.359188859145,738.414615998315,477.782180786133,468.53599609375,489.540649414062,138,0,131,1
"FT0760",739.249310811808,739.177883438237,739.339921725735,223.257598876953,131.068008422852,302.194488525391,507,0,166,1
"FT0761",740.281373179706,740.206301419494,740.336521359941,223.151313781738,108.343826293945,302.194488525391,242,0,150,1
"FT0762",741.263671465753,741.186433532562,741.345148844348,234.228729248047,204.680465698242,328.705108642578,437,0,164,1
"FT0763",742.26015568334,742.190341322741,742.297369990424,220.083168029785,216.335754394531,253.432464599609,158,0,134,1
"FT0764",742.849254047807,742.846018624553,742.851709667969,1087.44177246094,1083.58520507812,1092.14489746094,134,1,120,1
"FT0765",751.209971345803,751.20266323938,751.372758115072,207.054748535156,78.3594665527344,268.503999084473,183,0,152,1
"FT0766",753.282781933066,753.178451096963,753.372927459207,247.355331420898,137.97021484375,285.395263671875,322,0,164,1
"FT0767",755.207791271398,755.187482268717,755.307902361726,247.940544128418,147.716018676758,275.378234863281,318,0,164,1
"FT0768",756.207926595824,756.179759896851,756.306822316527,248.004203796387,194.590591430664,309.654205322266,234,0,143,1
"FT0769",758.868645580783,758.865758471372,758.871007650384,1086.43310546875,1083.03869628906,1098.89270019531,429,1,252,1
"FT0770",759.369954955938,759.366465015018,759.372949550586,1085.39532470703,1083.03869628906,1098.8525390625,356,1,247,1
"FT0771",759.274113750942,759.262863941011,759.416663328578,264.157989501953,170.081146240234,444.947448730469,220,0,163,1
"FT0772",759.87029569955,759.864918016908,759.873927232376,1084.75305175781,1083.03869628906,1098.19458007812,181,0,152,1
"FT0773",760.856152205175,760.852976609792,760.858793566872,1085.76062011719,1083.40893554688,1103.568359375,391,1,251,1
"FT0774",760.836807466716,760.83299273063,760.888317496942,23.5618648529053,22.9841346740723,24.2375965118408,141,0,141,1
"FT0775",761.20739513749,761.159504750212,761.215201747499,251.990623474121,116.796005249023,279.574859619141,140,0,139,1
"FT0776",761.358825439886,761.355711778406,761.362234315046,1085.76086425781,1083.07299804688,1094.48913574219,261,1,196,1
"FT0777",761.322845629101,761.266981092926,761.433641446215,530.230377197266,339.237999084473,545.00390625,202,0,170,1
"FT0778",761.837745019883,761.833603638953,761.888041140716,23.5639419555664,22.7499504089355,24.5192089080811,139,0,138,1
"FT0779",762.211357387179,762.205284509661,762.325792612972,251.676834106445,84.30322265625,356.244812011719,157,0,133,1
"FT0780",762.325734209669,762.319737356807,762.400848785829,529.974243164062,446.642150878906,545.511657714844,137,0,136,1
"FT0781",762.836363606591,762.832290222142,762.88739984266,23.5617990493774,22.9841346740723,24.8787536621094,140,0,140,1
"FT0782",765.226719453574,765.216210927443,765.287634158942,242.986785888672,197.947143554688,244.755004882812,225,0,163,1
"FT0783",766.232834297374,766.225343639625,766.345318412878,243.300827026367,117.186958312988,254.747741699219,233,0,142,1
"FT0784",769.208430563484,769.203734678068,769.373397196527,219.786804199219,61.403205871582,290.033355712891,207,0,164,1
"FT0785",771.232948853613,771.176858600119,771.380374709796,232.17951965332,77.0116424560547,414.121643066406,520,0,173,1
"FT0786",772.204866212985,772.182947458099,772.343173719542,232.268890380859,222.341735839844,319.647186279297,217,0,165,1
"FT0787",773.247980981015,773.201886389976,773.357848279937,231.542861938477,111.616195678711,408.017791748047,337,0,167,1
"FT0788",774.284010395981,774.2696698742,774.443946724276,252.655227661133,204.817474365234,413.111572265625,180,0,162,1
"FT0789",775.287136720237,775.261707469267,775.441209864564,252.344772338867,80.289794921875,253.189865112305,200,0,137,1
"FT0790",776.844250731584,776.840732083701,776.846921975477,1087.40808105469,1083.40478515625,1092.81689453125,154,1,139,1
"FT0791",779.475748424145,779.392466505475,779.499598198427,649.876892089844,525.992999084473,716.318603515625,358,0,166,1
"FT0792",780.498818576274,780.39648461243,780.503573619676,622.716674804688,610.499633789062,699.814147949219,193,0,152,1
"FT0793",783.279043077622,783.173874229916,783.358816222546,244.611366271973,72.7492599487305,328.575561523438,400,0,173,1
"FT0794",784.30264420044,784.147953389219,784.314693477018,244.236001220703,71.8261260986328,259.351440429688,313,0,169,1
"FT0795",785.251196806945,785.156051376656,785.325873274634,186.10969543457,67.8053741455078,260.727081298828,186,0,142,1
"FT0796",787.247227386056,787.171708163891,787.375939806554,267.513702392578,80.5140380859375,320.008239746094,220,0,137,1
"FT0797",789.354441398301,789.350380677322,789.429048032992,598.195617675781,540.150390625,611.138854980469,225,0,161,1
"FT0798",790.357155915985,790.353578237633,790.361611865911,598.076263427734,594.677490234375,610.517883300781,164,0,153,1
"FT0799",791.369650359421,791.36616206118,791.374974540792,633.346862792969,630.90380859375,637.210876464844,140,0,140,1
"FT0800",792.862282766079,792.859283091175,792.864921355116,1093.48760986328,1083.5712890625,1133.13977050781,350,1,252,1
"FT0801",793.364188428958,793.360103822703,793.367411575714,1085.39965820312,1083.1865234375,1098.52893066406,371,1,248,1
"FT0802",793.865097472226,793.862070620083,793.868344845065,1085.12329101562,1083.03869628906,1097.52099609375,310,1,250,1
"FT0803",794.85471222168,794.851290686632,794.865836014346,1085.42602539062,1083.31713867188,1100.21008300781,379,1,251,1
"FT0804",795.352471443302,795.348322463126,795.356568839271,1086.06062609863,1083.07312011719,1093.82666015625,234,1,181,1
"FT0805",795.237181671566,795.233729066951,795.302573606736,244.667984008789,186.144683837891,245.341400146484,157,0,156,1
"FT0806",795.490706647965,795.417556959514,795.494382958145,593.810485839844,574.028198242188,694.649108886719,224,0,133,1
"FT0807",796.242132126501,796.236129372664,796.334282998223,245.003997802734,243.530007446289,307.408905029297,236,0,150,1
"FT0808",796.839571775293,796.835687454765,796.842307029352,1086.76904296875,1083.40148925781,1093.58349609375,245,1,186,1
"FT0809",799.348983668097,799.259036681656,799.503040987364,280.328552246094,102.743606567383,428.217999084473,289,0,166,1
"FT0810",801.191941000409,801.187259376245,801.210147449838,294.736968994141,252.430114746094,298.774536132812,148,0,143,1
"FT0811",803.372915942683,803.301876137629,803.500831415501,420.692596435547,381.41015625,510.854583740234,211,0,144,1
"FT0812",805.33170778833,805.307034535993,805.433344829691,388.521270751953,334.844787597656,476.429992675781,210,0,155,1
"FT0813",807.527666913136,807.381557256825,807.531629364904,651.652404785156,562.76099609375,739.403747558594,169,0,167,1
"FT0814",808.530447834029,808.381565352105,808.534692391708,651.396148681641,562.76099609375,739.403747558594,232,0,166,1
"FT0815",809.344913510586,809.208014553981,809.381533569464,265.301910400391,163.963409423828,356.582611083984,219,0,139,1
"FT0816",810.837561907697,810.834485980033,810.841376842152,1087.4423828125,1083.400390625,1092.14599609375,181,1,155,1
"FT0817",812.542565225703,812.467223122997,812.549522527971,645.807922363281,631.442504882812,670.298034667969,311,0,162,1
"FT0818",817.386417560465,817.382173745275,817.48850813441,224.185668945312,83.9184875488281,269.039001464844,157,0,154,1
"FT0819",821.327124590467,821.286626088704,821.335213598879,389.069595336914,278.051239013672,446.321014404297,150,0,134,1
"FT0820",826.856127979075,826.852674506626,826.859696412132,1094.27429199219,1083.03869628906,1098.53002929688,413,1,252,1
"FT0821",827.358147271386,827.354415739481,827.361661271485,1085.42498779297,1083.03869628906,1098.17456054688,368,1,245,1
"FT0822",827.858116450476,827.853993626645,827.864379882812,1084.75573730469,1083.06677246094,1098.51196289062,214,0,181,1
"FT0823",828.844328710752,828.840619275237,828.847709499409,1085.44073486328,1083.1865234375,1093.806640625,366,1,248,1
"FT0824",829.346177842937,829.335876464844,829.349721054497,1086.06835479736,1083.4052734375,1093.50048828125,232,1,179,1
"FT0825",831.281428801168,831.197593821267,831.363833409275,263.821502685547,94.3087921142578,288.46875,184,0,138,1
"FT0826",839.276037847925,839.18433529726,839.340274093825,236.943412780762,216.966552734375,404.232574462891,370,0,166,1
"FT0827",840.278527438997,840.26615469082,840.341722254622,217.911949157715,215.770004272461,303.662841796875,184,0,146,1
"FT0828",843.480049595823,843.475037330359,843.504495864015,773.480895996094,696.890625,783.564996826172,138,0,132,1
"FT0829",843.370575051797,843.286319637081,843.497868320512,376.683197021484,374.81299609375,447.589141845703,38,1,37,1
"FT0830",844.373585979992,844.369037577478,844.376929103196,376.409484863281,375.99951171875,378.084777832031,29,1,28,1
"FT0831",844.832079590972,844.82848436685,844.836161240454,1087.76330566406,1083.40710449219,1093.15380859375,205,1,174,1
"FT0832",859.360908749937,859.356297335338,859.418110724623,318.933776855469,224.069641113281,428.819763183594,231,0,166,1
"FT0833",860.363733499525,860.358804321053,860.368607208572,318.942443847656,312.498657226562,428.819763183594,195,0,153,1
"FT0834",860.850510332005,860.846074450135,860.853534826489,1093.40454101562,1083.03869628906,1136.83532714844,447,1,252,1
"FT0835",861.351532453966,861.346470789541,861.355347522519,1085.76477050781,1082.85913085938,1098.18615722656,357,1,247,1
"FT0836",861.853093743696,861.849187026338,861.857000717324,1085.0888671875,1083.39965820312,1097.85803222656,333,1,248,1
"FT0837",862.842408737568,862.838908502525,862.846645926579,1085.42504882812,1083.08422851562,1093.84533691406,361,1,243,1
"FT0838",863.340232758678,863.335028127022,863.344777324838,1086.097,1083.05541992188,1094.72277832031,223,0,170,1
"FT0839",864.828489620628,864.824177281773,864.832075826238,1087.09118652344,1083.38305664062,1093.82495117188,243,1,187,1
"FT0840",869.497740826118,869.473146777169,869.524548013063,769.030059814453,749.524597167969,909.161193847656,172,0,145,1
"FT0841",873.449540433368,873.269551200355,873.454555429909,303.606643676758,215.982635498047,417.811828613281,398,0,194,1
"FT0842",874.453678343112,874.385986897676,874.515913904952,272.888305664062,215.97314453125,337.853363037109,329,0,165,1
"FT0843",877.63052115521,877.626388860876,877.635671436874,832.050842285156,831.102783203125,923.66943359375,163,0,163,1
"FT0844",878.634479441371,878.629656274851,878.639117009345,832.054016113281,830.949401855469,923.66943359375,157,0,157,1
"FT0845",878.824893827192,878.820032052181,878.829523392701,1087.76434326172,1083.07299804688,1092.33068847656,200,1,170,1
"FT0846",887.226972784218,887.149608478656,887.364200862183,231.03003692627,91.3981399536133,299.538513183594,270,0,162,1
"FT0847",891.480220581505,891.469381781437,891.484997087449,693.767211914062,684.919860839844,893.455200195312,279,0,166,1
"FT0848",892.483982467858,892.47817911654,892.488266260534,692.167877197266,684.919860839844,770.743408203125,196,0,165,1
"FT0849",893.486686596953,893.481759968113,893.496807609511,691.864837646484,686.648681640625,748.854985839844,170,0,158,1
"FT0850",894.487345763765,894.403927815868,894.54862336364,362.614547729492,324.7939453125,440.105529785156,174,0,163,1
"FT0851",894.844206199436,894.840857415306,894.848253401341,1094.2734375,1083.03869628906,1097.8232421875,412,1,252,1
"FT0852",895.345394799954,895.339468751489,895.349649174588,1086.18389892578,1083.28942871094,1107.80198681641,364,1,243,1
"FT0853",895.490521129132,895.322959141567,895.495282714246,362.950988769531,325.881896972656,450.952545166016,202,0,164,1
"FT0854",895.511783258291,895.487563572207,895.515947532836,752.547119140625,749.72802734375,802.477905273438,173,0,158,1
"FT0855",895.845660485735,895.772055582886,895.85045031853,1085.08190917969,1003.12127685547,1098.19067382812,217,1,177,1
"FT0856",896.50420308612,896.384674123004,896.56605718553,363.631896972656,279.270202636719,450.952545166016,171,0,167,1
"FT0857",896.515270566984,896.501059376111,896.519565261495,752.47216796875,749.72802734375,802.777709960938,159,0,152,1
"FT0858",896.832001363948,896.77552132001,896.836637482776,1085.75524902344,1002.77960205078,1109.51598681641,356,1,243,1
"FT0859",897.334959338403,897.329109836467,897.339045757613,1085.76098632812,1083.07421875,1094.69567871094,211,1,158,1
"FT0860",897.506786069718,897.394435123505,897.569027302136,363.949249267578,362.950988769531,440.435333251953,205,0,166,1
"FT0861",898.509659678733,898.39762558085,898.571391961961,363.886260986328,279.726409912109,440.435333251953,175,0,167,1
"FT0862",899.511914584356,899.460720978815,899.573883759114,363.924163818359,362.944702148438,440.435333251953,167,0,167,1
"FT0863",900.513554207118,900.40143253369,900.577158755739,363.645782470703,274.281372070312,440.435333251953,161,0,143,1
"FT0864",910.481739165834,910.473480276274,910.577625771924,330.315490722656,221.767608642578,427.484466552734,359,0,165,1
"FT0865",911.483685814574,911.39033431539,911.547708351063,340.730056762695,309.443176269531,439.281341552734,336,0,159,1
"FT0866",912.496521215766,912.394899571278,912.561576460216,358.905517578125,309.513946533203,439.448608398438,349,0,166,1
"FT0867",912.819311154672,912.814143064477,912.823274016429,1087.76513671875,1083.06970214844,1092.83142089844,203,1,175,1
"FT0868",913.243704808982,913.238360184198,913.367948788361,282.238693237305,281.753723144531,293.416961669922,130,0,130,1
"FT0869",913.500280368459,913.419843596571,913.564504378786,360.126708984375,229.296737670898,439.448608398438,267,0,168,1
"FT0870",913.462823224507,913.457798662281,913.515170831254,691.564514160156,677.626281738281,713.710021972656,186,0,161,1
"FT0871",914.466133971513,914.461005458068,914.501028086302,691.527374267578,686.272277832031,801.881103515625,156,0,141,1
"FT0872",914.504009202863,914.425558019364,914.566940856137,359.959091186523,258.660217285156,439.448608398438,202,0,167,1
"FT0873",915.506597493916,915.430510527587,915.569378660664,359.894444274902,351.399200439453,471.979248046875,172,0,166,1
"FT0874",917.493725007057,917.488701061102,917.511486407747,753.18603515625,748.262756347656,784.559986816406,153,0,143,1
"FT0875",918.496876393427,918.492746851713,918.512700681381,753.399841308594,748.7568359375,765.303996826172,145,0,132,1
"FT0876",919.834413745303,919.829285694174,919.839276444652,1085.76123046875,1083.12023925781,1094.49645996094,201,1,158,1
"FT0877",926.475496174908,926.464083405537,926.540529178232,305.27131652832,303.547485351562,430.828155517578,192,0,148,1
"FT0878",927.500965007639,927.474599798433,927.50582571213,701.038452148438,692.104614257812,793.990478515625,217,0,165,1
"FT0879",927.474254071082,927.350424596457,927.498789397764,305.415405273438,203.47216796875,453.29599609375,193,0,155,1
"FT0880",928.5052464795,928.443993492905,928.510700415401,700.766754150391,689.3857421875,794.689880371094,198,0,161,1
"FT0881",928.479479266077,928.439749538628,928.523133290703,321.434448242188,203.47216796875,514.147999084473,192,0,144,1
"FT0882",928.838224578471,928.83369532755,928.842267571938,1093.89282226562,1083.03869628906,1131.32275390625,416,1,252,1
"FT0883",929.339585222484,929.334825946556,929.343728930383,1085.76153564453,1082.85913085938,1098.19079589844,364,1,245,1
"FT0884",929.476747626973,929.33612223551,929.497496107879,417.705520629883,347.323303222656,453.504669189453,182,0,169,1
"FT0885",929.507084719296,929.442051163164,929.540795647303,700.605285644531,685.764953613281,815.666870117188,194,0,147,1
"FT0886",929.839819896009,929.834966101107,929.844547648279,1085.43115234375,1083.08471679688,1097.86022949219,328,1,242,1
"FT0887",930.480158259383,930.463143239928,930.543739488861,417.672119140625,328.654174804688,453.504669189453,197,0,158,1
"FT0888",930.829315635976,930.824948343586,930.833417302404,1085.42504882812,1083.37487792969,1094.00537109375,361,1,249,1
"FT0889",931.328872946887,931.322227154251,931.332789852667,1085.43627929688,1083.09265136719,1093.68994140625,145,1,116,1
"FT0890",931.399165038455,931.393774030774,931.58466894225,533.488001220703,478.561248779297,609.368774414062,165,0,160,1
"FT0891",932.402684807037,932.397042482246,932.409585930014,533.329528808594,532.793985839844,535.319519042969,133,0,133,1
"FT0892",932.815903218334,932.810600556671,932.821557292806,1087.10400390625,1083.40795898438,1093.48950195312,245,1,179,1
"FT0893",945.47105737666,945.391690507168,945.536540208815,410.40397644043,258.187713623047,536.3134765625,248,0,157,1
"FT0894",946.474171221893,946.39947204465,946.53915191008,410.456497192383,280.581085205078,480.915985107422,162,0,133,1
"FT0895",946.813113149654,946.807000698199,946.820939036166,1087.49060058594,1083.390625,1092.48999023438,201,1,170,1
"FT0896",947.248068619712,947.237915577396,947.342257586596,283.927429199219,194.563537597656,286.682678222656,175,0,165,1
"FT0897",948.251635983228,948.23933827295,948.316931723702,283.96614074707,194.901412963867,286.682678222656,160,0,159,1
"FT0898",949.484340577755,949.480145775603,949.499234072228,701.305007446289,642.569986816406,725.673522949219,157,0,147,1
"FT0899",953.829125019605,953.823558475379,953.834440145666,1085.76098632812,1082.791015625,1093.82568359375,244,0,184,1
"FT0900",960.392358339246,960.386938905308,960.537922937209,408.024841308594,342.052734375,451.216918945312,220,0,166,1
"FT0901",961.396149965466,961.389368634207,961.498633242347,408.06689453125,342.052734375,474.860656738281,199,0,162,1
"FT0902",961.566668509122,961.393153872412,961.572317316868,696.482482910156,682.305480957031,813.343322753906,195,0,160,1
"FT0903",962.570133629741,962.563535876996,962.57551904406,696.329895019531,682.305480957031,711.76708984375,174,0,155,1
"FT0904",962.831060642249,962.826966610516,962.836126357833,1094.73547363281,1083.39453125,1098.86596679688,429,1,252,1
"FT0905",963.333720919279,963.328104053882,963.338282527533,1086.37768554688,1083.37976074219,1098.54504394531,361,1,243,1
"FT0906",963.481217955819,963.328831711947,963.486602289077,349.884368896484,348.333465576172,444.947448730469,152,0,151,1
"FT0907",963.525863389975,963.478734183882,963.579522696816,700.404266357422,682.922485351562,799.813415527344,348,0,166,1
"FT0908",963.831266658873,963.825718734859,963.838023864164,1085.08770751953,1083.03869628906,1098.86633300781,210,1,168,1
"FT0909",964.527126660692,964.487214327182,964.582538080845,701.445739746094,638.485534667969,803.077880859375,257,0,159,1
"FT0910",964.486121896361,964.390864471849,964.554660156753,364.986053466797,262.165130615234,440.435333251953,210,0,155,1
"FT0911",964.819629238111,964.814456218065,964.824227319914,1085.47052001953,1083.09020996094,1094.498046875,318,1,231,1
"FT0912",965.530395985282,965.490678016972,965.602342203563,704.088134765625,627.161315917969,803.379333496094,217,0,136,1
"FT0913",971.561463294782,971.555628993112,971.594701172806,580.703369140625,574.578857421875,648.407043457031,241,0,165,1
"FT0914",972.564358454891,972.558304512456,972.596951603034,580.702026367188,574.578857421875,648.297973632812,222,0,165,1
"FT0915",973.56650764176,973.559379122947,973.572051340209,580.701232910156,577.750183105469,593.083129882812,205,0,165,1
"FT0916",974.569788756875,974.56345767728,974.575955972988,580.699340820312,579.352661132812,592.997192382812,158,0,150,1
"FT0917",977.258774600192,977.219395613532,977.327224475396,278.228317260742,205.693969726562,278.959381103516,184,0,154,1
"FT0918",980.484651706861,980.47004949999,980.551907606978,359.532318115234,349.922149658203,466.767425537109,146,0,144,1
"FT0919",980.806697065343,980.802193331207,980.810729980469,1087.46520996094,1083.40771484375,1091.97546386719,167,1,142,1
"FT0920",985.506945441899,985.499183033131,985.538994685937,704.080139160156,685.809936523438,751.51513671875,193,0,155,1
"FT0921",985.575745798241,985.512333602339,985.581506619201,596.172607421875,514.147999084473,609.388732910156,165,0,164,1
"FT0922",986.578973572218,986.572153545947,986.58403431442,596.160608642578,594.172729492188,597.971557617188,146,0,146,1
"FT0923",987.821804726267,987.816301548204,987.827216814691,1085.42614746094,1083.03869628906,1093.82507324219,285,1,209,1
"FT0924",991.476670143388,991.39251315471,991.544188772046,338.113052368164,312.794281005859,355.211090087891,160,0,157,1
"FT0925",993.254201251141,993.246794110935,993.375488210425,241.657287597656,240.762924194336,273.514465332031,144,0,143,1
"FT0926",996.824953651851,996.820204141871,996.829978054281,1094.18829345703,1083.03869628906,1121.84045410156,434,1,252,1
"FT0927",997.326942440554,997.322018495178,997.33226931581,1086.03149414062,1082.96936035156,1098.19323730469,375,1,240,1
"FT0928",997.826949000425,997.821584504479,997.833363998676,1085.76110839844,1083.37487792969,1097.85815429688,329,1,237,1
"FT0929",998.817352245581,998.810759919789,998.822655235972,1085.08898925781,1083.30786132812,1094.16149902344,333,1,234,1
"FT0930",1000.80293402505,1000.79739562828,1000.80861702093,1087.11108398438,1083.06958007812,1094.05651855469,230,1,171,1
"FT0931",1007.53610699979,1007.5299802968,1007.6258562035,582.030578613281,507.381999084473,644.916687011719,193,0,166,1
"FT0932",1008.53992071084,1008.53361089883,1008.54578014049,582.3818359375,578.013916015625,591.81884765625,178,0,163,1
"FT0933",1009.53710829464,1009.53010504551,1009.54306911968,582.032775878906,575.422729492188,592.286315917969,185,0,160,1
"FT0934",1014.80196301072,1014.79591810349,1014.80755096728,1087.44104003906,1083.3291015625,1091.97521972656,173,1,142,1
"FT0935",1017.56714700744,1017.56079271094,1017.57305261277,580.697631835938,575.144897460938,593.699951171875,229,0,165,1
"FT0936",1018.57053945149,1018.53643367545,1018.62848320318,580.701293945312,574.578857421875,692.973022460938,239,0,165,1
"FT0937",1019.57318464397,1019.56618716554,1019.58642140414,580.6826171875,574.578857421875,621.035827636719,213,0,165,1
"FT0938",1019.57203781031,1019.50676289861,1019.59518805072,661.137817382812,643.735412597656,798.064514160156,205,0,151,1
"FT0939",1019.504929724,1019.40894843129,1019.57674368126,343.264419555664,330.094451904297,420.74560546875,174,0,160,1
"FT0940",1020.57557958782,1020.56874692004,1020.5817960766,580.367614746094,574.578857421875,592.997192382812,190,0,165,1
"FT0941",1021.58102341824,1021.57014198943,1021.60519496316,621.519775390625,577.755004882812,667.635681152344,293,0,147,1
"FT0942",1021.81592069842,1021.80962329903,1021.82146834249,1085.43334960938,1083.28149414062,1093.93151855469,307,1,219,1
"FT0943",1027.62237684329,1027.54436239917,1027.6278225495,652.975023803711,651.891007446289,711.808715820312,196,0,162,1
"FT0944",1028.62647606043,1028.54688377972,1028.6322049981,652.957092285156,651.744001220703,711.515502929688,183,0,160,1
"FT0945",1029.62719366899,1029.55055538421,1029.66049192878,653.173706054688,651.744001220703,726.185913085938,215,0,153,1
"FT0946",1030.81889656977,1030.81411300849,1030.82470276478,1094.62719726562,1083.12255859375,1098.15161132812,437,1,251,1
"FT0947",1031.32068846656,1031.31371537833,1031.32664494761,1085.76220703125,1083.07299804688,1098.19421386719,377,1,243,1
"FT0948",1031.81769785133,1031.80725097656,1031.82495776306,1085.08905566406,1083.07299804688,1097.85729980469,202,1,162,1
"FT0949",1032.80752315731,1032.79675292969,1032.81315638149,1085.7509765625,1083.08630371094,1094.15014648438,293,1,204,1
"FT0950",1035.50204981861,1035.49488159954,1035.57429402735,331.44367980957,271.874847412109,480.27490234375,332,0,166,1
"FT0951",1036.50617679943,1036.4996504077,1036.57860025014,273.407135009766,271.874847412109,334.249542236328,320,0,165,1
"FT0952",1037.50732891946,1037.46191448659,1037.51467451885,272.892929077148,205.598052978516,332.956909179688,158,0,137,1
"FT0953",1042.14728352557,1042.13663251127,1042.15297198718,1085.09838867188,1083.07202148438,1098.19311523438,89,1,75,1
"FT0954",1048.597205555,1048.57623765362,1048.62115952265,604.068969726562,593.773254394531,721.657836914062,148,0,146,1
"FT0955",1048.79486024947,1048.79068757658,1048.80118768592,1087.41857910156,1083.388671875,1093.82556152344,60,1,47,1
"FT0956",1055.8098223969,1055.80290667022,1055.81555271718,1085.42504882812,1083.3515625,1094.00402832031,335,1,227,1
"FT0957",1061.28023031361,1061.27383595084,1061.35461747299,198.036674499512,188.743001220703,261.556915283203,240,0,165,1
"FT0958",1061.78226765484,1061.7744605076,1061.85572508941,197.959762573242,76.0944366455078,199.969055175781,209,0,164,1
"FT0959",1062.28384805523,1062.27684345734,1062.35793758222,197.966506958008,97.5949859619141,261.556915283203,241,0,166,1
"FT0960",1062.78441582314,1062.77903044466,1062.85821590242,197.959594726562,76.0944366455078,199.333770751953,168,0,152,1
"FT0961",1063.28659209569,1063.28096757644,1063.49472644282,197.968170166016,100.252563476562,270.877960205078,257,0,167,1
"FT0962",1063.59855455647,1063.50846203013,1063.60458295733,652.905700683594,555.64453125,667.098754882812,175,0,160,1
"FT0963",1064.28803282146,1064.28259277344,1064.36237594913,191.301536560059,68.6452484130859,200.003875732422,240,0,167,1
"FT0964",1064.60203086883,1064.59589664351,1064.60884275455,652.944470703125,651.744001220703,666.802307128906,140,0,138,1
"FT0965",1064.81196881561,1064.80626805135,1064.81839823314,1094.50787353516,1083.28149414062,1098.15161132812,452,1,252,1
"FT0966",1065.31384736079,1065.30782497029,1065.32109822477,1085.761,1083.03869628906,1098.51586914062,371,1,237,1
"FT0967",1065.59880002841,1065.56461953257,1065.60545489331,652.633392333984,634.63330078125,654.623291015625,166,0,131,1
"FT0968",1065.54850259138,1065.40794075872,1065.62323834086,344.468811035156,247.844757080078,435.493286132812,154,0,151,1
"FT0969",1065.8146363232,1065.80785424811,1065.82134179824,1086.23468017578,1083.15441894531,1098.65898583984,348,1,230,1
"FT0970",1066.80409722264,1066.79754394447,1066.81010555082,1085.40588378906,1083.10778808594,1094.498046875,307,1,222,1
"FT0971",1067.25668083908,1067.24887572953,1067.35109909022,231.766754150391,76.7681732177734,271.042602539062,278,0,172,1
"FT0972",1068.25910273035,1068.25264045311,1068.3475282011,231.859649658203,111.211090087891,271.042602539062,217,0,166,1
"FT0973",1069.26048315541,1069.25456490128,1069.33466496391,231.904083251953,187.207992553711,271.042602539062,165,0,164,1
